00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;42;53;42;C2;D3;C2;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;00;00;00;00;15;15;11;11;00;FD;00;7F;B3;A4;40;13;18;00;FD;00;00;00;00;00;42;C2;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;9F;4E;00;0A;00;0E;00;00;FF;F8;00;00;40;00;9A;00;00;00;0F;FC;0F;FC;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;22;33;22;A2;B3;A2;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;00;00;00;00;14;14;11;11;00;FD;00;7F;B3;A4;40;13;18;00;FD;00;00;00;00;00;22;A2;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;00;4F;00;0A;00;0F;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;22;33;93;A2;B3;14;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;13;00;11;13;00;FD;00;7F;93;84;40;31;18;00;FD;00;00;00;00;00;22;A2;00;FE;00;FE;00;FE;00;FE;00;FE;10;3C;00;00;00;00;00;50;FE;04;60;50;00;8A;00;00;00;00;FF;F8;00;00;40;00;9A;00;00;00;0F;FC;0F;FC;D0;FB;84;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;02;13;64;82;93;F4;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;12;01;11;14;00;FD;00;7F;93;84;40;31;18;00;FD;00;00;00;00;00;02;82;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;C3;51;00;8A;00;01;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;02;13;64;82;93;F4;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;11;00;11;14;00;FD;00;7F;93;84;40;31;18;00;FD;00;00;00;00;00;02;82;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;28;52;00;8A;00;02;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;E2;F3;44;53;64;D4;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;10;01;11;15;00;FD;00;7F;93;84;40;31;18;00;FD;00;00;00;00;00;E2;53;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;8D;53;00;8A;00;03;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;E2;F3;44;53;64;D4;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;0F;00;11;15;00;FD;00;7F;93;84;40;31;18;00;FD;00;00;00;00;00;E2;53;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;F3;54;00;8A;00;04;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;C2;D3;24;33;44;B4;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;0E;01;11;16;00;FD;00;7F;93;84;40;31;18;00;FD;00;00;00;00;00;C2;33;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;5B;55;00;8A;00;05;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;C2;D3;24;33;44;B4;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;0D;00;11;16;00;FD;00;7F;93;84;40;31;18;00;FD;00;00;00;00;00;C2;33;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;C3;56;00;8A;00;06;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;A2;B3;04;13;24;94;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;0C;01;11;17;00;FD;00;7F;93;84;40;31;18;00;FD;00;00;00;00;00;A2;13;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;2D;57;00;8A;00;07;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;A2;B3;04;13;24;94;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;0B;00;11;17;00;FD;00;7F;93;84;40;31;18;00;FD;00;00;00;00;00;A2;13;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;98;58;00;09;00;00;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;82;93;E4;F3;04;65;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;0A;07;11;18;00;FD;00;7F;93;84;40;31;18;00;FD;00;00;00;00;00;82;F3;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;02;59;00;09;00;01;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;82;93;E4;F3;04;65;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;09;06;11;18;00;FD;00;7F;64;55;40;31;18;00;FD;00;00;00;00;00;82;F3;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;6E;5A;00;09;00;02;00;00;FF;F8;00;00;40;00;9A;00;00;00;0F;FC;0F;FC;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;53;64;C4;D3;E4;45;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;08;05;11;18;00;FD;00;7F;64;55;40;31;18;00;FD;00;00;00;00;00;53;D3;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;DB;5B;00;09;00;03;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;53;64;C4;D3;E4;45;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;07;04;11;18;00;FD;00;7F;44;35;40;31;18;00;FD;00;00;00;00;00;53;D3;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;4A;5C;00;09;00;04;00;00;FF;F8;00;00;40;00;9A;00;00;00;0F;FC;0F;FC;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;33;44;A4;B3;C4;25;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;06;03;11;18;00;FD;00;7F;44;35;40;31;18;00;FD;00;00;00;00;00;33;B3;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;B9;5D;00;09;00;05;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;33;44;A4;B3;C4;25;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;05;02;11;18;00;FD;00;7F;24;15;40;31;18;00;FD;00;00;00;00;00;33;B3;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;2A;5E;00;09;00;06;00;00;FF;F8;00;00;40;00;9A;00;00;00;0F;FC;0F;FC;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;13;24;84;93;A4;05;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;04;01;11;18;00;FD;00;7F;24;15;40;31;18;00;FD;00;00;00;00;00;13;93;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;9B;5F;00;09;00;07;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;13;24;84;93;A4;05;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;03;00;11;18;00;FD;00;7F;04;F5;40;31;18;00;FD;00;00;00;00;00;13;93;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;0E;60;00;09;00;08;00;00;FF;F8;00;00;40;00;9A;00;00;00;0F;FC;0F;FC;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;F3;04;55;64;84;E5;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;02;07;11;19;00;FD;00;7F;04;F5;40;31;18;00;FD;00;00;00;00;00;F3;64;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;80;61;00;09;00;09;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;F3;04;55;64;84;E5;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;01;06;11;19;00;FD;00;7F;E4;D5;40;13;18;00;FD;00;00;00;00;00;F3;64;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;F4;62;00;09;00;0A;00;00;FF;F8;00;00;40;00;9A;00;00;00;0F;FC;0F;FC;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;D3;E4;35;44;55;C5;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;00;05;11;19;00;FD;00;7F;E4;D5;40;13;18;00;FD;00;00;00;00;00;D3;44;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;6A;63;00;09;00;0B;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;D3;E4;35;44;55;C5;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;1F;04;12;19;00;FD;00;7F;C4;B5;40;13;18;00;FD;00;00;00;00;00;D3;44;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;DF;64;00;09;00;0C;00;00;FF;F8;00;00;40;00;9A;00;00;00;0F;FC;0F;FC;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;B3;C4;15;24;35;A5;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;1E;03;12;19;00;FD;00;7F;C4;B5;40;13;18;00;FD;00;00;00;00;00;B3;24;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;57;65;00;09;00;0D;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;B3;C4;15;24;35;A5;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;1D;02;12;19;00;FD;00;7F;A4;95;40;13;18;00;FD;00;00;00;00;00;B3;24;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;CF;66;00;09;00;0E;00;00;FF;F8;00;00;40;00;9A;00;00;00;0F;FC;0F;FC;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;93;A4;F5;04;15;85;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;40;80;00;00;C0;00;00;00;1C;01;12;19;00;FD;00;7F;A4;95;40;13;18;00;FD;00;00;00;00;00;93;04;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;49;67;00;09;00;0F;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;93;F5;F5;04;85;85;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;80;80;00;C0;00;00;00;00;1B;00;12;19;00;FD;00;7F;84;66;40;13;18;00;FD;00;00;00;00;00;93;04;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;C3;68;00;09;00;00;00;00;FF;F8;00;00;40;00;9A;00;00;00;0F;FC;0F;FC;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;64;D5;D5;E4;56;56;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;80;80;00;C0;00;00;00;00;1A;07;12;1A;00;FD;00;7F;84;66;40;13;18;00;FD;00;00;00;00;00;64;E4;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;3E;69;00;09;00;01;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;64;D5;D5;E4;56;56;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;80;80;00;C0;00;00;00;00;19;06;12;1A;00;FD;00;7F;55;46;40;13;18;00;FD;00;00;00;00;00;64;E4;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;BA;6A;00;09;00;02;00;00;FF;F8;00;00;40;00;9A;00;00;00;0F;FC;0F;FC;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;44;B5;B5;C4;36;36;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;80;80;00;C0;00;00;00;00;18;05;12;1A;00;FD;00;7F;55;46;40;13;18;00;FD;00;00;00;00;00;44;C4;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;38;6B;00;09;00;03;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;44;B5;B5;C4;36;36;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;80;80;00;C0;00;00;00;00;17;04;12;1A;00;FD;00;7F;35;26;40;13;18;00;FD;00;00;00;00;00;44;C4;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;B6;6C;00;09;00;04;00;00;FF;F8;00;00;40;00;9A;00;00;00;0F;FC;0F;FC;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;24;95;95;A4;16;16;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;80;80;00;C0;00;00;00;00;16;03;12;1A;00;FD;00;7F;35;26;40;13;18;00;FD;00;00;00;00;00;24;A4;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;36;6D;00;09;00;05;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;24;95;95;A4;16;16;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;80;80;00;C0;00;00;00;00;15;02;12;1A;00;FD;00;7F;15;06;40;13;18;00;FD;00;00;00;00;00;24;A4;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;B6;6E;00;09;00;06;00;00;FF;F8;00;00;40;00;9A;00;00;00;0F;FC;0F;FC;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;04;66;66;84;F6;F6;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;80;80;00;C0;00;00;00;00;14;01;12;1A;00;FD;00;7F;15;06;40;13;18;00;FD;00;00;00;00;00;04;84;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;38;6F;00;09;00;07;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;04;66;66;84;F6;F6;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;80;80;00;C0;00;00;00;00;13;00;12;1A;00;FD;00;7F;F5;E6;40;13;18;00;FD;00;00;00;00;00;04;84;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;BA;70;00;09;00;08;00;00;FF;F8;00;00;40;00;9A;00;00;00;0F;FC;0F;FC;40;FB;00;F5;0;0;0;0;
00;00;00;00;00;00;00;00;00;00;00;60;FE;00;00;00;06;64;64;64;00;C6;00;00;00;FD;00;00;C0;00;88;FC;02;E4;46;46;55;D6;D6;06;BC;FF;00;19;00;FD;00;FD;40;40;40;80;80;80;00;C0;00;00;00;00;12;07;12;1B;00;FD;00;7F;F5;E6;40;13;18;00;FD;00;00;00;00;00;E4;55;00;FE;00;FE;00;FE;00;FE;00;FE;90;3C;00;00;00;00;00;50;FE;04;3D;71;00;09;00;09;00;00;FF;F8;00;00;40;00;AC;00;00;00;0F;FC;9D;FB;40;FB;00;F5;0;0;0;0;
